index,event_time,event_id,transaction_amount,transaction_amount_in_rub,client_balance,transaction_amount_currency,event_channel,sub_channel,event_type,sub_type,type_operation,event_description,tree_info,policy_action,main_rule,epk_id,user_id,fio,segment,age,age_category,phone,phone_operator,region_phone_operator,dul_number,dul_type,payer_inn,card_number,transaction_sender_account_number,p2p_sender_account_number,payer_account_number,payer_card_number,mobile_phone_number,payer_transfer_type,payee_transfer_type,transaction_beneficiar_account_number,recipient_bik,payee_bank_name,member_id,sbp_id,operation_id,recipient_info,card_info,trust_info,recipient_inn,atm_merchant_name,merchant_info,pos_info,link_cf,mobile_sdk_info,scoring_oss,type_accept,source_type_accept,resolution_first,resolution_first_dttm,resolution_last,resolution_last_dttm,accept_time_sec,purpose,surface,product,product_type,payment_transaction_flag,has_claim,is_save,marked_as_not_save_reason,posterious_events,previous_events,hits_extra_facts,posterious_events_additional_info,previous_events_additional_info,own_loading_id,own_dt,event_dt
67,2026-03-01 11:57:57,69ddaa85-afc2-4b59-859d-ec78b6fb7a96,27823.32,27823.32,192797.42,RUB,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата экзамена,,deny,"{""rule_name"":""DENY регулярные платежи образовательной платформе с высоким риском"",""rule_id"":""de1bfdfb-0a2e-4a55-ab8c-bdda81353403"",""rule_category"":""Regular Pattern"",""description"":""Синтетическая сработка по операции: Оплата экзамена""}",2099007770421989000001,7770421989,Петрова Марина Олеговна,МВС,48,45-50 лет,+7 977 771-09-13,МТС,77,4517763205,21,772845913251,5599004387129897,40817810400077771091,40817810400077771091,40817810400077771091,5599004387129897,+7 (977) 771-09-13,Счет,Счет,63736692400795716328,044525225,ПАО Сбербанк,14506758676496,,a4e333952e2e44f7947e9790,"{""epk_id"":null,""user_id"":null,""fio"":""Иванова Мария Игоревна"",""inn"":null,""payee_phone_number"":""+7 925 331-19-82"",""brand_name"":""Центр тестирования"",""legal_name_of_service_provider"":""ООО Центр тестирования"",""full_name_org"":""ООО Центр тестирования"",""recipient_bank_name"":""ПАО Сбербанк"",""transaction_beneficiar_nick_name"":""Образование""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077771091"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":28}",,,,,"{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""106""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.678512""}",Black List,rule,deny,2026-03-01 11:59:57,allow,2026-03-01 12:04:57,285,Покупка/Оплата услуг,ДБО,СБОЛ МП,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-01"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":8}",11596898,20260301,20260301
68,2026-03-01 14:18:54,279b061d-b5f3-4188-9872-3b9de52c4372,72697.53,72697.53,112572.75,RUB,CARDS,ISSUER,PURCHASE,PURCHASE,CARD_PURCHASE,Оплата обучения,,deny,"{""rule_name"":""DENY нетипичная сумма оплаты курсов"",""rule_id"":""0ecc9995-1a51-466c-87e4-52fee8c1922c"",""rule_category"":""Amount Anomaly"",""description"":""Синтетическая сработка по операции: Оплата обучения""}",2099007770421986000001,7770421986,Кузнецов Андрей Сергеевич,МВС,42,40-45 лет,+7 916 742-18-65,МТС,77,4519884216,21,772845913248,5599004387129866,40817810400077421865,40817810400077421865,40817810400077421865,5599004387129866,+7 (916) 742-18-65,Карта,Мерчант,21722208841203231073,044525187,ВТБ,01115318296365,,8d548b30aebf47a6a953fc04,"{""epk_id"":null,""user_id"":null,""fio"":""Соколова Анна Дмитриевна"",""inn"":null,""payee_phone_number"":""+7 977 541-04-19"",""brand_name"":""Университет Синергия"",""legal_name_of_service_provider"":""ООО Университет Синергия"",""full_name_org"":""ООО Университет Синергия"",""recipient_bank_name"":""ВТБ"",""transaction_beneficiar_nick_name"":""Методист""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077421865"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":180}",598563196182,Университет Синергия,"{""merchant_group"":""education"",""atm_mcc"":""8299"",""atm_mcc_name"":""Educational Services""}","{""pos_type"":""ECOM"",""response_code"":""00""}","{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""212""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.809023""}",Black List,rule,deny,2026-03-01 14:20:54,allow,2026-03-01 14:25:54,416,Покупка/Оплата услуг,Карты,Карта,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-01"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":8}",21235008,20260301,20260301
69,2026-03-02 09:31:43,ea5d14ca-3bd0-4cc7-891b-ffb4519d294f,27232.51,27232.51,205749.91,RUB,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата экзамена,,deny,"{""rule_name"":""DENY оплата обучения после смены устройства"",""rule_id"":""427d3eff-140f-43b3-b509-5f9d4f7143e2"",""rule_category"":""Device Anomaly"",""description"":""Синтетическая сработка по операции: Оплата экзамена""}",2099007770421991000001,7770421991,Морозов Илья Андреевич,МВС,54,50-55 лет,+7 968 333-50-12,МТС,77,4516540029,21,772845913253,5599004387129910,40817810400077333501,40817810400077333501,40817810400077333501,5599004387129910,+7 (968) 333-50-12,Счет,Счет,37096403819590002822,044525974,Т-Банк,19134902551381,,786a9c3d4ae946e2a92265ee,"{""epk_id"":null,""user_id"":null,""fio"":""Соколова Анна Дмитриевна"",""inn"":null,""payee_phone_number"":""+7 977 541-04-19"",""brand_name"":""Центр тестирования"",""legal_name_of_service_provider"":""ООО Центр тестирования"",""full_name_org"":""ООО Центр тестирования"",""recipient_bank_name"":""Т-Банк"",""transaction_beneficiar_nick_name"":""Методист""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077333501"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":71}",,,,,"{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""131""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.326034""}",Black List,rule,deny,2026-03-02 09:33:43,allow,2026-03-02 09:38:43,345,Покупка/Оплата услуг,ДБО,СБОЛ МП,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-02"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":1}",68763935,20260302,20260302
70,2026-03-02 11:57:25,4bbf6912-01a3-48e1-bd58-f502dee25b3c,196274.38,196274.38,327107.07,RUB,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата образовательной платформы,,deny,"{""rule_name"":""DENY новый образовательный получатель и высокий риск устройства"",""rule_id"":""dce07012-c93e-4ae5-b32e-1aa4332b9dab"",""rule_category"":""New Payee"",""description"":""Синтетическая сработка по операции: Оплата образовательной платформы""}",2099007770421993000001,7770421993,Орлов Павел Максимович,МВС,26,25-30 лет,+7 901 882-31-49,МТС,77,4524672831,21,772845913255,5599004387129934,40817810400077882314,40817810400077882314,40817810400077882314,5599004387129934,+7 (901) 882-31-49,Счет,Счет,34516406507113572047,044525225,ПАО Сбербанк,24830695113720,,9d00ae47f2514e98a5296918,"{""epk_id"":null,""user_id"":null,""fio"":""Петров Денис Алексеевич"",""inn"":null,""payee_phone_number"":""+7 903 742-88-10"",""brand_name"":""Skillbox"",""legal_name_of_service_provider"":""ООО Skillbox"",""full_name_org"":""ООО Skillbox"",""recipient_bank_name"":""ПАО Сбербанк"",""transaction_beneficiar_nick_name"":""Репетитор""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077882314"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":31}",,,,,"{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""117""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.689935""}",Black List,rule,deny,2026-03-02 11:59:25,allow,2026-03-02 12:04:25,286,Покупка/Оплата услуг,ДБО,СБОЛ МП,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['hit|SB|SP|0_1p|0_1h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-02"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":2,""operations_cnt_180d"":100,""days_with_hits_180d"":15}",49275673,20260302,20260302
71,2026-03-02 14:18:22,40f7fbe2-5adc-4277-ba10-3d625ad378f8,5576.44,5576.44,112095.47,RUB,CARDS,ISSUER,PURCHASE,PURCHASE,CARD_PURCHASE,Оплата учебных материалов,,deny,"{""rule_name"":""DENY регулярные платежи образовательной платформе с высоким риском"",""rule_id"":""0e0df49e-36a6-41a4-b0a2-665f55cdc910"",""rule_category"":""Regular Pattern"",""description"":""Синтетическая сработка по операции: Оплата учебных материалов""}",2099007770421990000001,7770421990,Соколова Анна Дмитриевна,МВС,31,30-35 лет,+7 916 218-77-64,МТС,77,4522851740,21,772845913252,5599004387129903,40817810400077218776,40817810400077218776,40817810400077218776,5599004387129903,+7 (916) 218-77-64,Карта,Мерчант,38131632001817648346,044525187,ВТБ,48158402063571,,9910be1bfd064636812cf2d5,"{""epk_id"":null,""user_id"":null,""fio"":""Иванова Мария Игоревна"",""inn"":null,""payee_phone_number"":""+7 925 331-19-82"",""brand_name"":""ЛитРес Образование"",""legal_name_of_service_provider"":""ООО ЛитРес Образование"",""full_name_org"":""ООО ЛитРес Образование"",""recipient_bank_name"":""ВТБ"",""transaction_beneficiar_nick_name"":""Образование""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077218776"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":210}",316442348109,ЛитРес Образование,"{""merchant_group"":""education"",""atm_mcc"":""5942"",""atm_mcc_name"":""Book Stores""}","{""pos_type"":""ECOM"",""response_code"":""00""}","{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""68""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.698841""}",Black List,rule,deny,2026-03-02 14:20:22,allow,2026-03-02 14:25:22,328,Покупка/Оплата услуг,Карты,Карта,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-02"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":8}",79630829,20260302,20260302
72,2026-03-02 14:54:04,ab0f2e1d-888e-48fb-9800-a94b623ab1cc,4980.98,4980.98,170285.96,RUB,CARDS,ISSUER,PURCHASE,PURCHASE,CARD_PURCHASE,Оплата учебных материалов,,deny,"{""rule_name"":""DENY нетипичная сумма оплаты курсов"",""rule_id"":""689cc3f9-d088-40b0-a940-5bfda5e56914"",""rule_category"":""Amount Anomaly"",""description"":""Синтетическая сработка по операции: Оплата учебных материалов""}",2099007770421987000001,7770421987,Иванова Елена Павловна,МВС,35,35-40 лет,+7 925 104-22-91,МТС,77,4520113377,21,772845913249,5599004387129873,40817810400077104921,40817810400077104921,40817810400077104921,5599004387129873,+7 (925) 104-22-91,Карта,Мерчант,28564434219710525602,044525823,Газпромбанк,38407193871686,,0c20e8190ca4481e85a8d02d,"{""epk_id"":null,""user_id"":null,""fio"":""Иванова Мария Игоревна"",""inn"":null,""payee_phone_number"":""+7 925 331-19-82"",""brand_name"":""ЛитРес Образование"",""legal_name_of_service_provider"":""ООО ЛитРес Образование"",""full_name_org"":""ООО ЛитРес Образование"",""recipient_bank_name"":""Газпромбанк"",""transaction_beneficiar_nick_name"":""Образование""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077104921"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":10}",772241495420,ЛитРес Образование,"{""merchant_group"":""education"",""atm_mcc"":""5942"",""atm_mcc_name"":""Book Stores""}","{""pos_type"":""ECOM"",""response_code"":""00""}","{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""154""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.167495""}",Black List,rule,deny,2026-03-02 14:56:04,allow,2026-03-02 15:01:04,291,Покупка/Оплата услуг,Карты,Карта,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-02"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":8}",45707498,20260302,20260302
73,2026-03-03 14:18:50,892f2c93-ae37-43a9-93d6-da298bc0b066,16343.65,16343.65,74185.01,RUB,CARDS,ISSUER,PURCHASE,PURCHASE,CARD_PURCHASE,Оплата занятий с репетитором,,deny,"{""rule_name"":""DENY новый образовательный получатель и высокий риск устройства"",""rule_id"":""e7f859b8-ccd4-4985-ba87-5c5688d8604c"",""rule_category"":""New Payee"",""description"":""Синтетическая сработка по операции: Оплата занятий с репетитором""}",2099007770421994000001,7770421994,Васильева Ольга Романовна,МВС,45,45-50 лет,+7 926 615-72-20,МТС,77,4517399016,21,772845913256,5599004387129941,40817810400077615722,40817810400077615722,40817810400077615722,5599004387129941,+7 (926) 615-72-20,Карта,Мерчант,30128565291644112609,044525187,ВТБ,06523202418471,,4fe89b2405e240ed8faffc96,"{""epk_id"":null,""user_id"":null,""fio"":""Петров Денис Алексеевич"",""inn"":null,""payee_phone_number"":""+7 903 742-88-10"",""brand_name"":""Профи Обучение"",""legal_name_of_service_provider"":""ООО Профи Обучение"",""full_name_org"":""ООО Профи Обучение"",""recipient_bank_name"":""ВТБ"",""transaction_beneficiar_nick_name"":""Репетитор""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077615722"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":31}",433247316767,Профи Обучение,"{""merchant_group"":""education"",""atm_mcc"":""8299"",""atm_mcc_name"":""Educational Services""}","{""pos_type"":""ECOM"",""response_code"":""00""}","{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""24""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.096015""}",Black List,rule,deny,2026-03-03 14:20:50,allow,2026-03-03 14:25:50,292,Покупка/Оплата услуг,Карты,Карта,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-03"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":15}",17308445,20260303,20260303
74,2026-03-03 17:15:29,826ec207-fd4b-4a69-8e60-3c7052667979,28623.37,28623.37,179702.29,RUB,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата онлайн-курсов,,deny,"{""rule_name"":""DENY нетипичная сумма оплаты курсов"",""rule_id"":""d7a2c478-d7c2-4008-b945-9b237f8878b5"",""rule_category"":""Amount Anomaly"",""description"":""Синтетическая сработка по операции: Оплата онлайн-курсов""}",2099007770421988000001,7770421988,Смирнов Олег Викторович,МВС,29,25-30 лет,+7 903 512-44-08,МТС,77,4521445091,21,772845913250,5599004387129880,40817810400077512440,40817810400077512440,40817810400077512440,5599004387129880,+7 (903) 512-44-08,Счет,Счет,78171222420563377602,044525593,Альфа-Банк,49450258918014,,78d7fda5fe1e498ab61e043b,"{""epk_id"":null,""user_id"":null,""fio"":""Иванова Мария Игоревна"",""inn"":null,""payee_phone_number"":""+7 925 331-19-82"",""brand_name"":""Яндекс Практикум"",""legal_name_of_service_provider"":""ООО Яндекс Практикум"",""full_name_org"":""ООО Яндекс Практикум"",""recipient_bank_name"":""Альфа-Банк"",""transaction_beneficiar_nick_name"":""Образование""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077512440"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":178}",,,,,"{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""183""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.134276""}",Black List,rule,deny,2026-03-03 17:17:29,allow,2026-03-03 17:22:29,323,Покупка/Оплата услуг,ДБО,СБОЛ МП,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-03"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":8}",35830773,20260303,20260303
75,2026-03-04 14:54:00,cf46dcbd-5629-40fa-ae50-47a0fa50083d,85064.00,85064.00,221063.66,RUB,CARDS,ISSUER,PURCHASE,PURCHASE,CARD_PURCHASE,Оплата обучения,,deny,"{""rule_name"":""DENY новый образовательный получатель и высокий риск устройства"",""rule_id"":""bea76eb8-5a11-409e-a675-0dfbf4ab834c"",""rule_category"":""New Payee"",""description"":""Синтетическая сработка по операции: Оплата обучения""}",2099007770421995000001,7770421995,Никитин Сергей Алексеевич,МВС,33,30-35 лет,+7 912 550-14-36,МТС,77,4525880142,21,772845913257,5599004387129958,40817810400077550143,40817810400077550143,40817810400077550143,5599004387129958,+7 (912) 550-14-36,Карта,Мерчант,91943244267028212411,044525823,Газпромбанк,83561757901296,,27c5dbaa4b5a401ba83318ec,"{""epk_id"":null,""user_id"":null,""fio"":""Смирнов Павел Максимович"",""inn"":null,""payee_phone_number"":""+7 916 114-22-75"",""brand_name"":""Университет Синергия"",""legal_name_of_service_provider"":""ООО Университет Синергия"",""full_name_org"":""ООО Университет Синергия"",""recipient_bank_name"":""Газпромбанк"",""transaction_beneficiar_nick_name"":""Куратор""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077550143"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":14}",789418547098,Университет Синергия,"{""merchant_group"":""education"",""atm_mcc"":""8299"",""atm_mcc_name"":""Educational Services""}","{""pos_type"":""ECOM"",""response_code"":""00""}","{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""107""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.216664""}",Black List,rule,deny,2026-03-04 14:56:00,allow,2026-03-04 15:01:00,320,Покупка/Оплата услуг,Карты,Карта,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-04"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":15}",53830864,20260304,20260304
76,2026-03-05 17:51:07,8e22115d-b2ad-40aa-ba42-6be0ef86af16,117599.35,117599.35,191711.47,RUB,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата образовательной платформы,,deny,"{""rule_name"":""DENY регулярные платежи образовательной платформе с высоким риском"",""rule_id"":""0b6c9c8e-c45f-4109-9c9f-9d04fbbfa92a"",""rule_category"":""Regular Pattern"",""description"":""Синтетическая сработка по операции: Оплата образовательной платформы""}",2099007770421993000001,7770421993,Орлов Павел Максимович,МВС,26,25-30 лет,+7 901 882-31-49,МТС,77,4524672831,21,772845913255,5599004387129934,40817810400077882314,40817810400077882314,40817810400077882314,5599004387129934,+7 (901) 882-31-49,Счет,Счет,77250893583822581643,044525974,Т-Банк,80212020225820,,d412eaaee04b42ada93a0366,"{""epk_id"":null,""user_id"":null,""fio"":""Смирнов Павел Максимович"",""inn"":null,""payee_phone_number"":""+7 916 114-22-75"",""brand_name"":""Skillbox"",""legal_name_of_service_provider"":""ООО Skillbox"",""full_name_org"":""ООО Skillbox"",""recipient_bank_name"":""Т-Банк"",""transaction_beneficiar_nick_name"":""Куратор""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077882314"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":52}",,,,,"{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""197""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.969410""}",Black List,rule,deny,2026-03-05 17:53:07,allow,2026-03-05 17:58:07,385,Покупка/Оплата услуг,ДБО,СБОЛ МП,Образовательные услуги,True,False,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-05"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":15}",21253909,20260305,20260305
77,2026-03-06 17:27:17,0775d280-1938-4a23-a7fa-7411fbc98be5,80340.80,80340.80,137543.40,RUB,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата онлайн-курсов,,deny,"{""rule_name"":""DENY регулярные платежи образовательной платформе с высоким риском"",""rule_id"":""14aebd6f-0014-4506-863d-c310961618d8"",""rule_category"":""Regular Pattern"",""description"":""Синтетическая сработка по операции: Оплата онлайн-курсов""}",2099007770421994000001,7770421994,Васильева Ольга Романовна,МВС,45,45-50 лет,+7 926 615-72-20,МТС,77,4517399016,21,772845913256,5599004387129941,40817810400077615722,40817810400077615722,40817810400077615722,5599004387129941,+7 (926) 615-72-20,Счет,Счет,63856617511138399987,044525225,ПАО Сбербанк,07711108374817,,0eb1825e32ef46098d538d65,"{""epk_id"":null,""user_id"":null,""fio"":""Соколова Анна Дмитриевна"",""inn"":null,""payee_phone_number"":""+7 977 541-04-19"",""brand_name"":""Яндекс Практикум"",""legal_name_of_service_provider"":""ООО Яндекс Практикум"",""full_name_org"":""ООО Яндекс Практикум"",""recipient_bank_name"":""ПАО Сбербанк"",""transaction_beneficiar_nick_name"":""Методист""}","{""card_type"":""DC"",""card_linked_account"":""40817810400077615722"",""momentum_flg"":""false"",""virt_flg"":""false"",""payment_system"":""Sberbank""}","{""trusted_device"":true,""trusted_payee"":false,""device_age_days"":167}",,,,,"{""recipient_from_address_book"":""НЕТ"",""export_user_payee_days_since_first_hit"":""43""}","{""phone_brand"":""Samsung Galaxy S23"",""name_os"":""Android"",""app_version"":""16.13.0""}","{""phone_reciver_ScoreMTS_se_2024"":""0.069968""}",Black List,rule,deny,2026-03-06 17:29:17,allow,2026-03-06 17:34:17,258,Покупка/Оплата услуг,ДБО,СБОЛ МП,Образовательные услуги,True,True,False,Операция подтверждена клиентом,"['PURCHASE|--|OLD|0_1p|+|12_24h|SC|CARDS|main_reason', 'P2P|--|OLD|15_20p|-|24_48h|--|DBO|--']","['p2p_deposit_sbp|--|--|--|48_96h', 'atm_deposit_cash|--|--|--|12_24h']","{""demo_client_trace"":true,""day_n"":""2026-03-06"",""has_180d_history"":true}","{""visit_event_dt"":null,""visit_event_id"":null,""db_visit_dttm"":null}","{""hit_cnt_per_client_72h"":1,""operations_cnt_180d"":100,""days_with_hits_180d"":15}",13450417,20260306,20260306
